text,user.id,label
"RT @OliviaCrellin: ""Contradictions are rarely that...there is no smoking gun"" @FullFact's CJ McKinney on how both #LeaveEU &amp; #Remain can beâ€_",7.23252E+17,Leave
RT @stokesy2007: Go on @Nigel_Farage finally someone who can put up a good argument with Cameron as he runs rings around Corbyn #itvdebateâ€_,7.23252E+17,Leave
RT @StrongerInBOS: Bank of England is clear: Brexit would be an economic disaster. Brexiteers have heads in the sand #strongerin https://t.â€_,7.23251E+17,Remain
RT @HolbornStaysIn: Excellent turnout at local campaign meeting tonight!Our volunteers enthusiastic about #StrongerIn! @LdnStrongerIn httpsâ€_,7.23251E+17,Remain
RT @Bramble499: Spread the Word https://t.co/57CkStZj30 #voteleave via @vote_leave,7.23252E+17,Leave
RT @jedifoxy: The most important video on #Brexit you will see @DouglasKMurray @Nigel_Farage #VoteLeave #Remain #StrongerIn #EUref https://â€_,7.23252E+17,Leave
RT @BL4CKTAXI: The arguments for us breaking ties with #Brussels are looking more appealing https://t.co/cfVzMLKKCM  via @BIUK_Finance #Votâ€_,7.23252E+17,Leave
RT @simonhu75996460: Take Action: Vote Leave https://t.co/Cmve4xPZ77 #voteleave via @vote_leave,7.23252E+17,Leave
RT @BradleyRAyres: Why does the Gov. &amp; EU give tax-payers money to the remain camp when it's already funded by G. Sachs? They are losing thâ€_,7.23252E+17,Leave
"RT @NickyMackintosh: Agree 100%, this is all thanks to UKIP that we're finally having a referendum in the first place #brexit #voteleave htâ€_",7.23252E+17,Leave
"RT @flowchainsensei: For almost everyone, #brexit or #StrongerIn will be an entirely emotional choice.",7.23251E+17,Remain
"RT @vote_leave: The EU is set to grant membership to Turkey, Albania, Macedonia, Montenegro &amp; Serbia. Our NHS won't cope. #VoteLeave https:â€_",7.23252E+17,Leave
"RT @taximassive: PROJECT FEAR FINANCED BY THE COWBOYS OF  FINANCE
 ""GOLDMAN SACH'S"" #Brexit #voteleave @LeaveEUOfficial @PeoplesNHS https:/â€_",7.23252E+17,Leave
RT @Nathaniel_John: Another reason to #VoteLeave on 23 June.... #Brexit https://t.co/FwnmWDZc4a,7.23252E+17,Leave
RT @michaeljainsley: the most compelling reasons to #voteremain #Votestay https://t.co/MAOiXZa948,7.23251E+17,Remain
"RT @JudeJack: UK #Brexit referendum campaign dominated by xenophobia and war rhetoric https://t.co/GpdtAkZ01r
#EUreferendum #LabourIn #Voteâ€_",7.23252E+17,Leave
RT @PeaceOutCoUk: If you vote to #Remain &amp; think you're #StrongerIn the #EU you are voting for irreversible over-population of the #UK httpâ€_,7.23251E+17,Remain
"RT @Archiensparkle: @vote_leave,we are having referendum because of @VoteLeaveUKIP &amp; @nigelfarage  &amp; 4 no other reasons. I'm voting #Strongâ€_",7.23251E+17,Remain
RT @SkyNews: On tonight's Sky News Radio podcast: #Brexit #VoteLeave #StrongerIn #efc #Martinez #BBC https://t.co/B2qBli90aN,7.23252E+17,Leave
"RT @karlmccartney: Well @OfficeGSBrown started the Football analogies... @BorisJohnson 
#VoteLeave 
https://t.co/4wRkVdJ5db",7.23252E+17,Leave
RT @_TROTSKI_: I love Europe but EU is a joke. Why would I want to be governed by foreigners and unelected officials. #VoteLeave #Brexit,7.23252E+17,Leave
"RT @LMCIII: @jeffcaldicott @ukleave_eu ""DC"" hates Brits as much as Americans...sorry in advance for whatever the hell comes next...#VoteLeaâ€_",7.23252E+17,Leave
RT @rmccarthy_wbrs: #Brexit: #London employers most likely to #voteremain https://t.co/6hw0u555fh https://t.co/10hHp2uR78,7.23251E+17,Remain
RT @KnowsleyEDP: Cameron's speech on EU sends meter in to red #VoteLeave https://t.co/VMYhl0ufSz https://t.co/V3GMK6XkVW,7.23252E+17,Leave
RT @BBCPropaganda: Nigel appeals to UKIP voters who vote LEAVE anyway. We need to convince floating Tory &amp; Labour voters to #VoteLEAVE. Nigâ€_,7.23252E+17,Leave
RT @WalesStrongerIn: Our friends and allies are united in saying we are #StrongerIn  https://t.co/fRlqtxBLw9,7.23251E+17,Remain
RT @HaringeyLeave: Big banks _Ÿè› (who caused 2008 financial crisis) are funding the #StrongerIn campaign. #BankersLoveBrussels #VoteLeave httâ€_,7.23252E+17,Leave
RT @positives4eu: Retweet and follow us please.  #StrongerIn @StrongerIn,7.23251E+17,Remain
"RT @RizMokal: For those benighted enough to take our casually racist, compulsively lying future Tory PM seriously https://t.co/CUknaCoUWk #â€_",7.23251E+17,Remain
RT @Rahul_Writes: #VoteLeave have been 'creative with reality' on their battle bus - see @FullFact #EUref #NISLON https://t.co/9mhtrau5Rj,7.23252E+17,Leave
RT @drmatthewhardy: Just bought my #StrongerIn t-shirt https://t.co/GmP4TVHZ4W,7.23251E+17,Remain
RT @Chuparos: Good coffee should be as bitter as Varoufakis and as dark as Schauble's soul. #VoteRemain,7.23251E+17,Remain
RT @lynnesbel: They have no voice. We need to shout for them. #Brexit #VoteLeave #EUreferendum #EUref #TakeControl  https://t.co/B0VuC5TBLG,7.23252E+17,Leave
RT @hannahkennedy93: How can this be a serious headline? #LeaveEU https://t.co/0KlnMLBLv8,7.23252E+17,Leave
RT @LittleMissFoxyy: This is what happens when you belong to the European union.anther reason to #VoteLeave and control of our own laws. htâ€_,7.23252E+17,Leave
"RT @AndyAchilleos: Some great comments at @BDHTUC EU debate - Obama said we'll be back of the queue for #TTIP if we #VoteLeave ... ""Good, wâ€_",7.23252E+17,Leave
"RT @Fight4UK: #Brexit ~ #GO ~ #LeaveEU _Ÿ‡¬_Ÿ‡§ 

If the vote was ""should we join"" the answer would not even be on the agenda.",7.23252E+17,Leave
RT @charlz212: I despise @Nigel_Farage but not letting him have his say to me shows they are scared he will make them look bad #EUreferenduâ€_,7.23252E+17,Leave
RT @naturalnovice: Man up Cameron and face Farage  #LeaveEU #Brexit #coward,7.23252E+17,Leave
RT @MetroUK: #VoteLeave campaigners furious over Nigel Farageâ€™s appearance in Brexit debate https://t.co/vH2f6UKMaH https://t.co/dCx7dDOBks,7.23252E+17,Leave
RT @poumista1936: The EU as an anti-fascist project: listen to Sophie Scholl  https://t.co/KXAeCRh6Ow [via @WhyToVoteGreen] #StrongerIn,7.23251E+17,Remain
"RT @LionelMannering: ""Brexit will reinstate the millennium bug &amp; find weapons of mass destruction in Iraq"" #Brexit #VoteLeave #LeaveEU httpâ€_",7.23252E+17,Leave
"RT @RavenHUWolf: Good Luck, Nigel _Ÿ‘è_Ÿ‘è_Ÿ˜€ 
You'll be the best, because you 'love' #Britain _Ÿ‡¬_Ÿ‡§
#UK #BRexit #VoteLeave
Save #UnitedKingdom  httpsâ€_",7.23252E+17,Leave
RT @Juliet777777: MUST control our borders' Furious Brit ATTACKS open-door immigration Newsnight rant https://t.co/GVDj4auHJ3 https://t.co/â€_,7.23252E+17,Leave
"RT @Kitchy65: @no1whisky @DouglasCarswell Too much whiskey...nothing measured ,no facts but plenty End of Days from #Strongerin..Only #Brexâ€_",7.23251E+17,Remain
RT @GreenBanana4: #Brexit wants to stop the best people in the world working for the UK by closing the door on the world #Strongerin #Remaiâ€_,7.23251E+17,Remain
RT @JDHughes4: To attack our toast is to attack us! EU to launch kettle and toaster crackdown after Brexit vote | https://t.co/2SvEB7XOFP #â€_,7.23252E+17,Leave
"RT @HISTROIKA: key phrases coming out of the #StrongerIn campaigners; could, might, may. Keywords from the #LeaveEU campaign; Control, Regaâ€_",7.23251E+17,Remain
"RT @glopol_analysis: @PrisonPlanet These posts throw a light on the reason why Capitalists promote #StrongerIn EU &gt;
https://t.co/tHjAKYeByTâ€_",7.23251E+17,Remain
"RT @ruaidhriod: Great day here at the balmoral show! Talking to voters about the importance of the eu!
#strongerin",7.23251E+17,Remain
RT @Annie_DLV: The Big Pharma war criminals behind the European Union https://t.co/hm7z6WnmIZ #Brexit #pmqs #anticorruption #GordonBrown #Lâ€_,7.23252E+17,Leave
RT @ruminantsheep: UK politicians have being lying about the EU for years. Every new treaty was misrepresented. Now time to call them out.â€_,7.23252E+17,Leave
RT @photographics4u: Another thing that EU is planning to ban... #Brexit #VoteLeave #TakeControl  https://t.co/C6j4Jg4Qmr,7.23252E+17,Leave
RT @UK_Must_Remain: 3 lies on this bus: 1 We don't send Â£350m 2 Cash wouldn't be used to fund NHS 3 We already have control #VoteRemain httâ€_,7.23251E+17,Remain
RT @sabdotzed: Vote Leave if you're genuinely deluded enough to think our Tory government will replace the lost funding from the EU #VoteReâ€_,7.23251E+17,Remain
RT @wendyc4861: 1 year as @scotlibdems @LibDems - what a year it has been! #LibDemFightback #StrongerIn https://t.co/8bgqvMBhRK,7.23251E+17,Remain
RT @KeepBritainIN: The treasury are not alone in their analysis #StrongerIn https://t.co/REHuXTRto4,7.23251E+17,Remain
"RT @caronmlindsay: ICYMI @timfarronâ€™s brilliant, positive speech on why we should remain in EU https://t.co/euA5TShOag #INtogether #EUref",7.23251E+17,Remain
"RT @britinfluence: Chatham House: #Brexit will actually reduce British sovereignty @ChathamHouse #EUref #UKinEU #StrongerIn #Bremain
https:â€_",7.23251E+17,Remain
RT @VOTEBremain: George Osborne says Treasury is planning for Brexit https://t.co/sSzB1BNNz8 @strongerin #euref #brexit #brexit #intogetherâ€_,7.23251E+17,Remain
"RT @mayasounds: If you were thinking of voting out, please at least get your facts straight before deciding https://t.co/uhUckGUgHp #VoteReâ€_",7.23251E+17,Remain
"RT @RobScanlan1963: June the fucking 23rd can't come round quick enough, bored shitless of this #Brexit , #LeaveEU and #Remain bollocks, boâ€_",7.23252E+17,Leave
RT @PaddleBoatTCo: @ace_national what does #VoteLeave #VoteStay mean for #culturematters???,7.23252E+17,Leave
RT @JeffTijssen: Why #Brexit puts London's technology sector at risk https://t.co/vtMaiDmIxq via @standardnews @RussShaw1 @eileentso @Naomiâ€_,7.23251E+17,Remain
"RT @London_First: Young voters have got the most to lose from this referendum, says entrepreneur @recruitmentjack #StrongerIn https://t.co/â€_",7.23251E+17,Remain
RT @angelneptustar: WHO'S THE BEST CAMPAIGNER U EVER SAW?  You're looking at him! @borisjohnson #borisjohnson #VoteLeave  #boris johnson htâ€_,7.23252E+17,Leave
RT @BenM_Kent: @Amathyst25 'supports' the Bank of England? What nonsense are you talking about? I trust its analysis more than any Leave waâ€_,7.23251E+17,Remain
RT @George58888: This is what happens when you belong to the European Union anther reason to #VoteLeave and control of our own laws. https:â€_,7.23252E+17,Leave
"RT @UKIPNFKN: Boris is wrong â€“ #LGBT people should oppose #Brexit
#StrongerIN the EU #EUref
#UKIP
#Senedd2016 #Holyrood2016 https://t.co/MEâ€_",7.23251E+17,Remain
RT @StevenLennon1: @David_Cameron @StrongerIn Oi #DodgyDave is that right now? #VoteLeave #Brexit #PropagandaCampaign https://t.co/8dLs18JVâ€_,7.23252E+17,Leave
RT @_CarlStan_: Is there any way to actually meet up in person with politicians to get some facts and figures on the Euro vote? #Brexit #Stâ€_,7.23251E+17,Remain
RT @Ryan15Lee: @jrdntrrydvs @David_Cameron he's right yaaaaaaaa knowwww! _Ÿ_” #VoteIn,7.23251E+17,Remain
"RT @paulstpancras: @adammewes That's why we call it ""the great generation"", it was my parent generation and my generation pales in its shadâ€_",7.23251E+17,Remain
"RT @cynicalbobby: A few hundred pound to be independent, control our borders, make our own laws and govern ourselves. It's a no brainier #Vâ€_",7.23252E+17,Leave
"RT @RightWingJW: MUST WATCH: BREXIT THE MOVIE: https://t.co/zGr0dABDh8
â_¡MUST SHARE_Ÿ‘†

#brexitthemovie 
#VoteLeave âœ”",7.23252E+17,Leave
"RT @LeaveHQ: The remain camp are in deep denial - the EU dream is dead

https://t.co/3Cv1uF94D6

#Brexit #VoteLeave #StrongerIn? https://t.â€_",7.23252E+17,Leave
"RT @narrowwaychurch: Only the LAZY/CLUELESS/UNPATRIOTIC sell their independence&amp;sovereignty for ""bread&amp;butter"". NOT #StrongerIn #Brexit httâ€_",7.23251E+17,Remain
RT @samschap1: Join the campaign to take back control from the EU. https://t.co/CiO0k2HBrB #voteleave via @vote_leave,7.23252E+17,Leave
RT @Stephen58419974: @stewhampton My point exactly! #VoteLeave,7.23252E+17,Leave
"RT @britinfluence: Vote Leave anger at ITV over Farage EU debate choice #EUref #EUreferendum #UKinEU #StrongerIn #Bremain #VoteRemain
httpsâ€_",7.23251E+17,Remain
RT @StrongerInPress: .@BorisJohnson are you going to distance yourself from this video? https://t.co/QQe6lyqR9q #StrongerIn,7.23251E+17,Remain
RT @SexyUkip: @sarahdukip @racheljoyce @UKIP @vote_leave Everyone recognises that #UKIP is poison to the #VoteLeave campaign. Except #UKIP.â€_,7.23252E+17,Leave
"RT @WhiteUnited: Britain will be forced by Brussels to accept #migrants
#migrantcrisis
#Brexit
#VoteLeave
#TakeControl
#WhiteGenocide
httpsâ€_",7.23252E+17,Leave
RT @sharonpavey: @bobirving99 @Telegraph #brexit won't win though. It will all be a distant memory soon. #VoteRemain,7.23251E+17,Remain
RT @Col_Connaughton: UK &amp; EUROPEAN CITIZENS CAN BE CONSCRIPTED INTO SYRIAN WAR UNDER LISBON TREATY https://t.co/tFS3hPoAtF #EU #brexit #refâ€_,7.23252E+17,Leave
RT @BuryEDP: Cameron's speech on EU sends meter in to red #VoteLeave https://t.co/XdBA5WQ988 https://t.co/sp6iWmnNU2,7.23252E+17,Leave
"RT @SE_StrongerIn: Great to see people on the streets in #Horsham yesterday, making the case for why we're #StrongerIn! @Horsham_In https:/â€_",7.23251E+17,Remain
RT @johnmckay81: Delighted to have attended launch of #INtogether short campaign. Liberals &amp; progressives essential to wINning euref https:â€_,7.23251E+17,Remain
"RT @MarkHumphries6: If you're concerned about the cost of #EU membership, consider the benefits as well before voting. #StrongerIn https://â€_",7.23251E+17,Remain
RT @euinout: Suggest factor in rise of A+E attendances 'cos of zero-hour contracts &amp; sharp biz practice.Can only go outside biz hours #EUreâ€_,7.23251E+17,Remain
RT @jsp232357: Imagine if we #VoteLeave on 23 June https://t.co/qycXEruhBT,7.23252E+17,Leave
"RT @CheekyChops2016: @vote_leave #BREXIT STOP THE ARGUING AND COME TOGETHER. 
OTHERWISE WE'RE GOING TO LOSE. WE MUST INCLUDE EVERYONE. INCLâ€_",7.23252E+17,Leave
"RT @robg8: Insecurity is fantastic, so vote Leave, says Brexit funder #StrongerIn 

https://t.co/3CiFfKjqv7",7.23251E+17,Remain
RT @cynicalbobby: @SlfKelly it's a concern but at least the British people will have a say by the vote.Unlike now where unelected bureaucraâ€_,7.23252E+17,Leave
RT @InvasiveWM: BBC News - NI numbers prompt row over 1.2m EU 'immigration gap' https://t.co/44MJnvuEgu #VoteLeave or #VoteStay?,7.23252E+17,Leave
RT @HBaldwinMP: 6 reasons why the EU is good for financial services jobs #VoteRemain https://t.co/JYZSczwy30,7.23251E+17,Remain
RT @plasfarmfroyo: Good to see another #Anglesey company speaking out on #EUref. #SMEs must speak out on risks. #StrongerIn @Halen_Mon httpâ€_,7.23251E+17,Remain
RT @PJinArdrishaig: #VoteLeave ... Get over yourselves!  https://t.co/Ha8ICr4T2V,7.23252E+17,Leave
RT @ihussain247: Wow O2 and Three not merging thanks to the #EU #telecom #M&amp;A #EUreferendum #Remain #LeaveEU,7.23252E+17,Leave
RT @KilburnHerald: Gung-ho attitude to risk of Brexit funder https://t.co/bAODHoygHd #StrongerIn,7.23251E+17,Remain
"RT @jennymcc_: At Monmouth debate - @RhonddaBryant ""we are a country of migrants and we should be proud of it"" #voteremain",7.23251E+17,Remain
RT @gevonase: @guardian #Remain #Euref #StrongerIn The EU is now generating conflict - see: https://t.co/rO2NP0zN37 https://t.co/h7RqKCafHB,7.23251E+17,Remain
RT @Carson250505: @George_Osborne or putting another way u can take more off the poor &amp; working class to give to the rich #VoteLeave  httpsâ€_,7.23252E+17,Leave
RT @hassano_82: As #tech community were #StrongerIn that's why I've put my name to this Tech threat: Brexit fears for digital https://t.co/â€_,7.23251E+17,Remain
"RT @10anta: #VoteLeave should offer Gove or Hannan for any #eureferendum debate. 

Boris, while well liked, is unconvincing and bumbling.",7.23252E+17,Leave
RT @MrsWuhAtTheWes: @vote_leave After we #VoteLeave will you give any credit to @Nigel_Farage and @UKIP or will you still try to pretend thâ€_,7.23252E+17,Leave
RT @AlexandreAlias: Correct #StrongerIn  https://t.co/ZOg6dzfUEL,7.23251E+17,Remain
RT @BBCPeterH: Press Bus has now arrived before Boris #VoteLeave event in Dorset @MichaelLCrick already busy https://t.co/CiT9J1eRgd,7.23252E+17,Leave
RT @LaizyDaizey: 'Insecurity is fantastic!' _Ÿ˜¨_Ÿ˜¨_Ÿ˜¨#brexitlemmings #StrongerIn https://t.co/Vl7oWKDmYA,7.23251E+17,Remain
RT @angelneptustar: https://t.co/uCxwE6iQrGâ€_  Poll puts  #Brexit 65% Remain35%. @BorisJohnson #VoteLeave  https://t.co/S3AJuH3nVR https://tâ€_,7.23252E+17,Leave
RT @exetergreens: Boris Battle Bus not welcome in #Exeter today. Take your bus load of rogues and #Brexit poison elsewhere. #GreenerIn #Strâ€_,7.23251E+17,Remain
RT @GreenBanana4: Register to VOTE and then VOTE in the most important VOTE in 40 Years #Strongerin #Brexit #Remain #LeaveEU #LabourIN,7.23252E+17,Leave
RT @freeWorld2: UK is a prime target for paid russian trolls  #Brexit #StrongerIn Why does the #Kremlin want you to leave? https://t.co/v2Eâ€_,7.23251E+17,Remain
RT @wendy_wingad: Don't worry the truth is often unpopular #voteleave https://t.co/EB8ixX6T7J,7.23252E+17,Leave
"RT @WhiteUnited: 369 Islamic Terrorists Among Arriving #Migrants

#migrantcrisis #rapefuggees #VoteLeave 

https://t.co/93925J59Xe https://â€_",7.23252E+17,Leave
RT @vote_leave: Vote Leave supporter in Wales? Follow @VoteLeaveCymru for updates from the team! #VoteLeave #TakeControl,7.23252E+17,Leave
RT @solamiga: I gather #VoteLeave have a problem with Cameron debating the patron saint of Vote Leave; who knew.,7.23252E+17,Leave
"RT @Cucked_UK: #VoteLeave and deport.
JAILED: Pizza delivery driver who took advantage of friends enjoying 'girlie night in' https://t.co/Câ€_",7.23252E+17,Leave
"RT @theordinaryman2: What affect does the #EU have on jobs &amp; wages ?

#EUReferendum #LeaveEU #VoteLeave #Brexit #StrongerIn #Labour https:/â€_",7.23252E+17,Leave
RT @bwjstephens2000: Great debate! #VoteLeave #voteleavecymru https://t.co/WTT1R93j9l,7.23252E+17,Leave
RT @jansengray_jo: https://t.co/RysvTzOjHe this is so funny....and informative about #Brexit and done to Europe's Final Countdown #LeaveEUâ€_,7.23252E+17,Leave
"RT @NGerlis: #Carney comments on #EUreferendum well within mandate, relevant to inflation forecasts, #VoteLeave calling for his resignationâ€_",7.23252E+17,Leave
RT @tadeyoola: Today's Evening Standard with other great London tech Entrepreneurs stating why we believe we will be #StrongerIn EU https:/â€_,7.23251E+17,Remain
"RT @GO_BRITAIN: Don't miss this LIVE DEBATE featuring @Nigel_Farage on the EU! #EUref #Brexit #LeaveEU
https://t.co/60Ul5M75gy",7.23252E+17,Leave
RT @adamwiles01: Here's a thought: what if we stay in the EU and Poland leaves? Wouldn't that just fix everything.... #EUreferendum #VoteLeâ€_,7.23252E+17,Leave
RT @NorthSomersetIN: Pig &amp; Poultry Fair 2016: Brexit a 'massive gamble' for farmers via @FarmersWeekly: https://t.co/Vc65BbifVy #StrongerINâ€_,7.23251E+17,Remain
RT @margot_james_mp: Looking forward to bringing @JustineGreening to meet students @kedst on Friday #EURef  #StrongerIn,7.23251E+17,Remain
RT @TigerTaggart: @BBCRealityCheck @Jack_Slater Good to see #VoteLeave have bought a British bus. That's the spirit! #Germany,7.23252E+17,Leave
RT @recruitmentjack: Always good hearing the one and only @RussShaw1 at London First #StrongerIn #EU @TLA_Ed https://t.co/15FBcE7Fbj,7.23251E+17,Remain
RT @CoachShawnWest: Got good workout in @GC_LadyBraves - keep up the effort! #StrongerIn,7.23251E+17,Remain
"RT @StrongerIn: In his own book, Boris Johnson says: the EU ""has helped deliver a period of peace &amp; prosperity"" #StrongerIn https://t.co/cQâ€_",7.23251E+17,Remain
"RT @BritainUnited2: Now this WILL BE WORTH WATCHING.

GO ON NIGEL....TEAR HIM A NEW ONE

#VOTELEAVE #VOTELEAVE #VOTELEAVE https://t.co/DTO4â€_",7.23252E+17,Leave
RT @MacyDodds: #VoteStay has more than twice as many votes as #VoteLeave just give up already. We can't leave the EU! No country has ever dâ€_,7.23252E+17,Leave
RT @NollyPrott: @Modern_Scot https://t.co/d8IESfssBR #Lancashire #Quest to #ComplyOrDie with EU Ideology crippling county finances #VoteLeaâ€_,7.23252E+17,Leave
"RT @Kirwincom: @David_Cameron key words coming out of the #StrongerIn campaign:- could, might, may. Keywords from the
#LeaveEU campaign;- câ€_",7.23252E+17,Leave
"RT @LewisNicholas_: #StrongerIn campaigner insisting that Jean-Claude Juncker, President of EU Comission, doesn't make laws. _Ÿ˜“ https://t.coâ€_",7.23251E+17,Remain
"RT @StrongerInPress: Boris Johnson's blunder bus would cost Â£56,000 more if we leave the EU #StrongerIn https://t.co/k5jPAvRmGj",7.23251E+17,Remain
RT @MrsWuhAtTheWes: @Peebi Because #VoteLeave have working flat-out for months to sideline Farage and #UKIP and now ITV have spoiled everytâ€_,7.23252E+17,Leave
RT @VernallsE: Spread the Word https://t.co/dgd4v70Fm7 #voteleave via @vote_leave,7.23252E+17,Leave
"RT @TheJoshuaLovell: Gordon Brown has been doing some fantastic speeches recently, his recent intervention in the Remain campaign was veryâ€_",7.23251E+17,Remain
"RT @ruw_schulze: @truffers85 @BeverleyTruth @walshr108 Oh dear Lord, how narrow-minded some people are ... Ever heard of Europeanism? #Stroâ€_",7.23251E+17,Remain
RT @JezzaThorne: @SkyNews Someone pls ask #Cameron if his real reason to stay in the #EU is because he has a job lined up there after beingâ€_,7.23252E+17,Leave
RT @BowerFoldBlue: Migration hasn't reduced wages in France like us they have living wage policy we need facts not waffle #StrongerIn  httpâ€_,7.23251E+17,Remain
RT @SirBentlyBlower: Go Boil Your Head: EU cracks down on KETTLES &amp; TOASTERS ahead of #Brexit rebellion https://t.co/pZYQSA73s2 we are NOTâ€_,7.23251E+17,Remain
RT @SuttonInEurope: The EU working directive secures our right to 20 daysâ€™ paid holiday and has improved millions of lives #StrongerIn httpâ€_,7.23251E+17,Remain
"RT @Traonach: If you live in Finaghy and this dude turns up at your door, please don't let him change your mind #VoteRemain  https://t.co/Iâ€_",7.23251E+17,Remain
RT @RJohnDickinson: EU trade deals are fantastically good for Britain. It'd take years to replace them #StrongerIn #Brexit https://t.co/mpkâ€_,7.23251E+17,Remain
"RT @mronyeche: @ChukaUmunna Despite short term economic risk, as a matter of democratic principle and UKs on-going social cohesion, Brits mâ€_",7.23252E+17,Leave
RT @aw_bell: If you're a dad and enjoy spending time with your children you know which way to go #StrongerIn #EUref https://t.co/MxaYTk0CE3,7.23251E+17,Remain
RT @Keithaallen: In or out still can't decide but immigration seems to be people's fear! #Brexit #bbcqt #immigration #voteleave https://t.câ€_,7.23252E+17,Leave
RT @danielrendall: Racist: EU-. THEY'RE GOING TO TAKE OUR KETTLES AND TOASTERS! AND REPLACE THEM WITH LOW ENERGY VERSIONS! WAKE UP SHEEPLE!â€_,7.23252E+17,Leave
RT @Stronger_ln: Despite David Cameron's comments we are still hopeful Nigeria and Afghanistan will join the EU in 2018. #StrongerIn,7.23251E+17,Remain
RT @bernerlap: Just the man to persuade people to #remain not #strongerin #VoteLeave #Brexit https://t.co/cYav38Q0GN,7.23252E+17,Leave
"RT @theordinaryman2: a vote to #LeaveEU is also a vote to get rid of #Cameron

#EUReferendum #LeaveEU #VoteLeave #Brexit #StrongerIn https:â€_",7.23252E+17,Leave
"RT @theordinaryman2: Im not boarding a sinking ship are you ?

Time to #VoteLeave

#EUReferendum #LeaveEU #Brexit #StrongerIn #remain httpsâ€_",7.23252E+17,Leave
"RT @Y_Eurosceptics: In this referendum, you have to choose between EU membership, and democracy. You cannot have both. #VoteLeave",7.23252E+17,Leave
RT @JesseMartinAU: Why belong to a union that seeks to remove sovereignty of the nation state? #EUreferendum #Brexit #LeaveEU  https://t.coâ€_,7.23252E+17,Leave
RT @RonanLTynan: #Boris's giant #brexit bus wld cost tens of thousands more if leave #EU - time economic facts exposed? #strongerIn  https:â€_,7.23251E+17,Remain
"RT @trishgreenhalgh: Reassuring analysis by @Dannythefink on the biases in Brexit polls.
#StrongerIn 
https://t.co/QefEUlUDin",7.23251E+17,Remain
RT @neilaspley83: @TheSun this man is a two faced little rat. Who needs a lesson in telling the truth from the start. #VoteLeave,7.23252E+17,Leave
RT @in__digital: Imagine if we #VoteLeave on 23 June https://t.co/bFMRbkOnkM,7.23252E+17,Leave
RT @Col_Connaughton: Please don't let them hack my throat' #EU #brexit #referendum #voteleave brexit FB page: https://t.co/mbXPeVc5xk  httpâ€_,7.23252E+17,Leave
"RT @AngeGooders: If you're not already registered to vote, get it done.  #EUref #Brexit #VoteLeave",7.23252E+17,Leave
RT @hws5mp: 'Leading' the EU as @OfficeGSBrown wants is flatly impossible: #voteleave #betteroffout #strongerout #leaveeu #no2eu https://t.â€_,7.23252E+17,Leave
RT @travisi95673108: Let's break the shackles of the EU and go global. #VoteLeave @JunckerEU  @DavidCameron_MP #Brexit #eureferndum https:/â€_,7.23252E+17,Leave
"RT @merritcat: @Paul_HKR @StrongerIn I agree with you but #VoteLeave is claiming #Brexit would save the #NHS, this is to refute that claim.",7.23252E+17,Leave
RT @dvfreddiem: No way this must be stopped now #MakeAmericaGreatAgain #VoteLeave #TrumpsterWarriors _Ÿ˜¡âœ”ï¸è https://t.co/YMKRGMYDWo,7.23252E+17,Leave
RT @vote_leave: Lord Lamont: 'Britain can trade and prosper just like any other independent country outside the EU' #VoteLeave https://t.coâ€_,7.23252E+17,Leave
RT @vote_leave: Our Chair @GiselaStuart is on the #BattleBus with @BorisJohnson today #TakeControl #VoteLeave https://t.co/Eo5XhAA8Io,7.23252E+17,Leave
RT @ManInTheRed_: If we don't #VoteLeave #EU will reduce employee working hours by forcing workers to do their shifts in montage #Brexit #Eâ€_,7.23252E+17,Leave
"RT @annegrindlay: Media promoting a right wing agenda NOT threat to trade union rights, enforcing a free market economy... #VoteLeave httpsâ€_",7.23252E+17,Leave
RT @Ben_Hannigan: Really great point from @SarahRecruiter that equality laws come from the EU. Can help UK tech avoiding the Valley Bro proâ€_,7.23251E+17,Remain
"RT @britinfluence: Hammond: #Brexit would â€˜impairâ€™ UKâ€™s ability to defend Gibraltar @GibStrongerIN #EUref #UKinEU #StrongerIn #Bremain
httpâ€_",7.23251E+17,Remain
"RT @SJ_Powell: @PkhPeter gives Â£3.2m to #Leave Campaign
Top man!
#VoteLeave #LeaveEU

https://t.co/jINlKI4N3F",7.23252E+17,Leave
RT @birkettanne: Listening to both sides of the argument on #Brexit tonight. @PhilHoganEU has put forward strong arguments why we are #Stroâ€_,7.23251E+17,Remain
RT @HenrySmithMP: EUâ€™s Advocate General has said that European Courts will now be in charge of UK extradition policy. We need to #VoteLeaveâ€_,7.23252E+17,Leave
"RT @BathChron: Nick Clegg in Bath: MP says Brexit would be 'unfair' on children #StrongerIn
https://t.co/b30lXJ6wCe https://t.co/3zxWvR7ypi",7.23251E+17,Remain
RT @IanBoulton: I think a name change is in order for the next 6 weeks! @LabourRemain @StrongerIn #StrongerIn https://t.co/EfaO6mIBa6,7.23251E+17,Remain
RT @britinfluence: @joan503 @OfficeGSBrown The Schengen Agreement that the UK is opted out from? #EUref #EUreferendum #UKinEU #StrongerIn #â€_,7.23251E+17,Remain
RT @anthonyarnull: @bobbyboyAFCB We get our way most of the time. Constructive engagement is key #StrongerIn,7.23251E+17,Remain
"RT @Janice4Brexit: https://t.co/e0WKmBsPe2 New research, if we Brexit after TTIP signed, cos can still sue. Save NHS: vote #Brexit #voteleaâ€_",7.23252E+17,Leave
